Scheda,Penetrazione_pct,IndicatoreA,IndicatoreB,TauB,Concordi,Discordi,DiscriminaA,DiscriminaB
CER_1_6_0,85.71,MinMax_pro,Jain,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,MinMax_pro,Gini,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,MinMax_pro,FairnessIndex,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,MinMax_pro,Sigma,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,MinMax_pro,QuoteNulle,NaN,NaN,NaN,0,0
CER_1_6_0,85.71,MinMax_pro,EccessoMax_EUR,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,MinMax_pro,CoalizioniInstabili,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,MinMax_pro,ForzaIncentivante,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,MinMax_pro,AllineamentoVirtu,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,MinMax_pro,ForzaIncentivante_lordo,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,MinMax_pro,AllineamentoVirtu_lordo,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,MinMax_pro,VAN_min_EUR,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,MinMax_con,MinMax_pro,NaN,NaN,NaN,0,0
CER_1_6_0,85.71,MinMax_con,MinMax_con,1,NaN,NaN,0,0
CER_1_6_0,85.71,MinMax_con,QoS_orig,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,MinMax_con,QoS_new,NaN,NaN,NaN,0,0
CER_1_6_0,85.71,MinMax_con,EI_orig,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,MinMax_con,EI_new,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,MinMax_con,Jain,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,MinMax_con,Gini,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,MinMax_con,FairnessIndex,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,MinMax_con,Sigma,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,MinMax_con,QuoteNulle,NaN,NaN,NaN,0,0
CER_1_6_0,85.71,MinMax_con,EccessoMax_EUR,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,MinMax_con,CoalizioniInstabili,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,MinMax_con,ForzaIncentivante,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,MinMax_con,AllineamentoVirtu,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,MinMax_con,ForzaIncentivante_lordo,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,MinMax_con,AllineamentoVirtu_lordo,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,MinMax_con,VAN_min_EUR,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,QoS_orig,MinMax_pro,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,QoS_orig,MinMax_con,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,QoS_orig,QoS_orig,1,NaN,NaN,1,1
CER_1_6_0,85.71,QoS_orig,QoS_new,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,QoS_orig,EI_orig,0.798319,107,12,1,1
CER_1_6_0,85.71,QoS_orig,EI_new,-0.193277,48,71,1,1
CER_1_6_0,85.71,QoS_orig,Jain,1,119,0,1,1
CER_1_6_0,85.71,QoS_orig,Gini,0.798319,107,12,1,1
CER_1_6_0,85.71,QoS_orig,FairnessIndex,-0.0588235,56,63,1,1
CER_1_6_0,85.71,QoS_orig,Sigma,-0.0756303,55,64,1,1
CER_1_6_0,85.71,QoS_orig,QuoteNulle,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,QoS_orig,EccessoMax_EUR,0.0252101,61,58,1,1
CER_1_6_0,85.71,QoS_orig,CoalizioniInstabili,0.166827,64,45,1,1
CER_1_6_0,85.71,QoS_orig,ForzaIncentivante,-0.462185,32,87,1,1
CER_1_6_0,85.71,QoS_orig,AllineamentoVirtu,-0.142857,51,68,1,1
CER_1_6_0,85.71,QoS_orig,ForzaIncentivante_lordo,-0.882353,7,112,1,1
CER_1_6_0,85.71,QoS_orig,AllineamentoVirtu_lordo,0.12605,67,52,1,1
CER_1_6_0,85.71,QoS_orig,VAN_min_EUR,-0.0756303,55,64,1,1
CER_1_6_0,85.71,QoS_new,MinMax_pro,NaN,NaN,NaN,0,0
CER_1_6_0,85.71,QoS_new,MinMax_con,NaN,NaN,NaN,0,0
CER_1_6_0,85.71,QoS_new,QoS_orig,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,QoS_new,QoS_new,1,NaN,NaN,0,0
CER_1_6_0,85.71,QoS_new,EI_orig,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,QoS_new,EI_new,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,QoS_new,Jain,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,QoS_new,Gini,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,QoS_new,FairnessIndex,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,QoS_new,Sigma,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,QoS_new,QuoteNulle,NaN,NaN,NaN,0,0
CER_1_6_0,85.71,QoS_new,EccessoMax_EUR,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,QoS_new,CoalizioniInstabili,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,QoS_new,ForzaIncentivante,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,QoS_new,AllineamentoVirtu,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,QoS_new,ForzaIncentivante_lordo,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,QoS_new,AllineamentoVirtu_lordo,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,QoS_new,VAN_min_EUR,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,EI_orig,MinMax_pro,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,EI_orig,MinMax_con,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,EI_orig,QoS_orig,0.798319,107,12,1,1
CER_1_6_0,85.71,EI_orig,QoS_new,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,EI_orig,EI_orig,1,NaN,NaN,1,1
CER_1_6_0,85.71,EI_orig,EI_new,-0.361345,38,81,1,1
CER_1_6_0,85.71,EI_orig,Jain,0.798319,107,12,1,1
CER_1_6_0,85.71,EI_orig,Gini,1,119,0,1,1
CER_1_6_0,85.71,EI_orig,FairnessIndex,0.142857,68,51,1,1
CER_1_6_0,85.71,EI_orig,Sigma,0.092437,65,54,1,1
CER_1_6_0,85.71,EI_orig,QuoteNulle,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,EI_orig,EccessoMax_EUR,0.159664,69,50,1,1
CER_1_6_0,85.71,EI_orig,CoalizioniInstabili,0.359996,75,34,1,1
CER_1_6_0,85.71,EI_orig,ForzaIncentivante,-0.630252,22,97,1,1
CER_1_6_0,85.71,EI_orig,AllineamentoVirtu,-0.310924,41,78,1,1
CER_1_6_0,85.71,EI_orig,ForzaIncentivante_lordo,-0.714286,17,102,1,1
CER_1_6_0,85.71,EI_orig,AllineamentoVirtu_lordo,0.294118,77,42,1,1
CER_1_6_0,85.71,EI_orig,VAN_min_EUR,-0.243697,45,74,1,1
CER_1_6_0,85.71,EI_new,MinMax_pro,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,EI_new,MinMax_con,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,EI_new,QoS_orig,-0.193277,48,71,1,1
CER_1_6_0,85.71,EI_new,QoS_new,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,EI_new,EI_orig,-0.361345,38,81,1,1
CER_1_6_0,85.71,EI_new,EI_new,1,NaN,NaN,1,1
CER_1_6_0,85.71,EI_new,Jain,-0.193277,48,71,1,1
CER_1_6_0,85.71,EI_new,Gini,-0.361345,38,81,1,1
CER_1_6_0,85.71,EI_new,FairnessIndex,-0.0756303,55,64,1,1
CER_1_6_0,85.71,EI_new,Sigma,-0.12605,52,67,1,1
CER_1_6_0,85.71,EI_new,QuoteNulle,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,EI_new,EccessoMax_EUR,-0.226891,46,73,1,1
CER_1_6_0,85.71,EI_new,CoalizioniInstabili,-0.201949,43,66,1,1
CER_1_6_0,85.71,EI_new,ForzaIncentivante,0.260504,75,44,1,1
CER_1_6_0,85.71,EI_new,AllineamentoVirtu,0.277311,76,43,1,1
CER_1_6_0,85.71,EI_new,ForzaIncentivante_lordo,0.310924,78,41,1,1
CER_1_6_0,85.71,EI_new,AllineamentoVirtu_lordo,0.109244,66,53,1,1
CER_1_6_0,85.71,EI_new,VAN_min_EUR,0.142857,68,51,1,1
CER_1_6_0,85.71,Jain,MinMax_pro,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,Jain,MinMax_con,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,Jain,QoS_orig,1,119,0,1,1
CER_1_6_0,85.71,Jain,QoS_new,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,Jain,EI_orig,0.798319,107,12,1,1
CER_1_6_0,85.71,Jain,EI_new,-0.193277,48,71,1,1
CER_1_6_0,85.71,Jain,Jain,1,NaN,NaN,1,1
CER_1_6_0,85.71,Jain,Gini,0.798319,107,12,1,1
CER_1_6_0,85.71,Jain,FairnessIndex,-0.0588235,56,63,1,1
CER_1_6_0,85.71,Jain,Sigma,-0.0756303,55,64,1,1
CER_1_6_0,85.71,Jain,QuoteNulle,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,Jain,EccessoMax_EUR,0.0252101,61,58,1,1
CER_1_6_0,85.71,Jain,CoalizioniInstabili,0.166827,64,45,1,1
CER_1_6_0,85.71,Jain,ForzaIncentivante,-0.462185,32,87,1,1
CER_1_6_0,85.71,Jain,AllineamentoVirtu,-0.142857,51,68,1,1
CER_1_6_0,85.71,Jain,ForzaIncentivante_lordo,-0.882353,7,112,1,1
CER_1_6_0,85.71,Jain,AllineamentoVirtu_lordo,0.12605,67,52,1,1
CER_1_6_0,85.71,Jain,VAN_min_EUR,-0.0756303,55,64,1,1
CER_1_6_0,85.71,Gini,MinMax_pro,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,Gini,MinMax_con,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,Gini,QoS_orig,0.798319,107,12,1,1
CER_1_6_0,85.71,Gini,QoS_new,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,Gini,EI_orig,1,119,0,1,1
CER_1_6_0,85.71,Gini,EI_new,-0.361345,38,81,1,1
CER_1_6_0,85.71,Gini,Jain,0.798319,107,12,1,1
CER_1_6_0,85.71,Gini,Gini,1,NaN,NaN,1,1
CER_1_6_0,85.71,Gini,FairnessIndex,0.142857,68,51,1,1
CER_1_6_0,85.71,Gini,Sigma,0.092437,65,54,1,1
CER_1_6_0,85.71,Gini,QuoteNulle,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,Gini,EccessoMax_EUR,0.159664,69,50,1,1
CER_1_6_0,85.71,Gini,CoalizioniInstabili,0.359996,75,34,1,1
CER_1_6_0,85.71,Gini,ForzaIncentivante,-0.630252,22,97,1,1
CER_1_6_0,85.71,Gini,AllineamentoVirtu,-0.310924,41,78,1,1
CER_1_6_0,85.71,Gini,ForzaIncentivante_lordo,-0.714286,17,102,1,1
CER_1_6_0,85.71,Gini,AllineamentoVirtu_lordo,0.294118,77,42,1,1
CER_1_6_0,85.71,Gini,VAN_min_EUR,-0.243697,45,74,1,1
CER_1_6_0,85.71,FairnessIndex,MinMax_pro,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,FairnessIndex,MinMax_con,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,FairnessIndex,QoS_orig,-0.0588235,56,63,1,1
CER_1_6_0,85.71,FairnessIndex,QoS_new,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,FairnessIndex,EI_orig,0.142857,68,51,1,1
CER_1_6_0,85.71,FairnessIndex,EI_new,-0.0756303,55,64,1,1
CER_1_6_0,85.71,FairnessIndex,Jain,-0.0588235,56,63,1,1
CER_1_6_0,85.71,FairnessIndex,Gini,0.142857,68,51,1,1
CER_1_6_0,85.71,FairnessIndex,FairnessIndex,1,NaN,NaN,1,1
CER_1_6_0,85.71,FairnessIndex,Sigma,0.915966,114,5,1,1
CER_1_6_0,85.71,FairnessIndex,QuoteNulle,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,FairnessIndex,EccessoMax_EUR,0.579832,94,25,1,1
CER_1_6_0,85.71,FairnessIndex,CoalizioniInstabili,0.676089,93,16,1,1
CER_1_6_0,85.71,FairnessIndex,ForzaIncentivante,-0.176471,49,70,1,1
CER_1_6_0,85.71,FairnessIndex,AllineamentoVirtu,0.00840336,60,59,1,1
CER_1_6_0,85.71,FairnessIndex,ForzaIncentivante_lordo,0.00840336,60,59,1,1
CER_1_6_0,85.71,FairnessIndex,AllineamentoVirtu_lordo,0.0420168,62,57,1,1
CER_1_6_0,85.71,FairnessIndex,VAN_min_EUR,-0.159664,50,69,1,1
CER_1_6_0,85.71,Sigma,MinMax_pro,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,Sigma,MinMax_con,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,Sigma,QoS_orig,-0.0756303,55,64,1,1
CER_1_6_0,85.71,Sigma,QoS_new,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,Sigma,EI_orig,0.092437,65,54,1,1
CER_1_6_0,85.71,Sigma,EI_new,-0.12605,52,67,1,1
CER_1_6_0,85.71,Sigma,Jain,-0.0756303,55,64,1,1
CER_1_6_0,85.71,Sigma,Gini,0.092437,65,54,1,1
CER_1_6_0,85.71,Sigma,FairnessIndex,0.915966,114,5,1,1
CER_1_6_0,85.71,Sigma,Sigma,1,NaN,NaN,1,1
CER_1_6_0,85.71,Sigma,QuoteNulle,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,Sigma,EccessoMax_EUR,0.663866,99,20,1,1
CER_1_6_0,85.71,Sigma,CoalizioniInstabili,0.658528,92,17,1,1
CER_1_6_0,85.71,Sigma,ForzaIncentivante,-0.12605,52,67,1,1
CER_1_6_0,85.71,Sigma,AllineamentoVirtu,-0.00840336,59,60,1,1
CER_1_6_0,85.71,Sigma,ForzaIncentivante_lordo,0.0252101,61,58,1,1
CER_1_6_0,85.71,Sigma,AllineamentoVirtu_lordo,0.0252101,61,58,1,1
CER_1_6_0,85.71,Sigma,VAN_min_EUR,-0.176471,49,70,1,1
CER_1_6_0,85.71,QuoteNulle,MinMax_pro,NaN,NaN,NaN,0,0
CER_1_6_0,85.71,QuoteNulle,MinMax_con,NaN,NaN,NaN,0,0
CER_1_6_0,85.71,QuoteNulle,QoS_orig,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,QuoteNulle,QoS_new,NaN,NaN,NaN,0,0
CER_1_6_0,85.71,QuoteNulle,EI_orig,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,QuoteNulle,EI_new,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,QuoteNulle,Jain,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,QuoteNulle,Gini,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,QuoteNulle,FairnessIndex,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,QuoteNulle,Sigma,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,QuoteNulle,QuoteNulle,1,NaN,NaN,0,0
CER_1_6_0,85.71,QuoteNulle,EccessoMax_EUR,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,QuoteNulle,CoalizioniInstabili,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,QuoteNulle,ForzaIncentivante,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,QuoteNulle,AllineamentoVirtu,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,QuoteNulle,ForzaIncentivante_lordo,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,QuoteNulle,AllineamentoVirtu_lordo,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,QuoteNulle,VAN_min_EUR,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,EccessoMax_EUR,MinMax_pro,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,EccessoMax_EUR,MinMax_con,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,EccessoMax_EUR,QoS_orig,0.0252101,61,58,1,1
CER_1_6_0,85.71,EccessoMax_EUR,QoS_new,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,EccessoMax_EUR,EI_orig,0.159664,69,50,1,1
CER_1_6_0,85.71,EccessoMax_EUR,EI_new,-0.226891,46,73,1,1
CER_1_6_0,85.71,EccessoMax_EUR,Jain,0.0252101,61,58,1,1
CER_1_6_0,85.71,EccessoMax_EUR,Gini,0.159664,69,50,1,1
CER_1_6_0,85.71,EccessoMax_EUR,FairnessIndex,0.579832,94,25,1,1
CER_1_6_0,85.71,EccessoMax_EUR,Sigma,0.663866,99,20,1,1
CER_1_6_0,85.71,EccessoMax_EUR,QuoteNulle,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,EccessoMax_EUR,EccessoMax_EUR,1,NaN,NaN,1,1
CER_1_6_0,85.71,EccessoMax_EUR,CoalizioniInstabili,0.763893,98,11,1,1
CER_1_6_0,85.71,EccessoMax_EUR,ForzaIncentivante,0.0420168,62,57,1,1
CER_1_6_0,85.71,EccessoMax_EUR,AllineamentoVirtu,0.159664,69,50,1,1
CER_1_6_0,85.71,EccessoMax_EUR,ForzaIncentivante_lordo,-0.109244,53,66,1,1
CER_1_6_0,85.71,EccessoMax_EUR,AllineamentoVirtu_lordo,0.092437,65,54,1,1
CER_1_6_0,85.71,EccessoMax_EUR,VAN_min_EUR,0.092437,65,54,1,1
CER_1_6_0,85.71,CoalizioniInstabili,MinMax_pro,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,CoalizioniInstabili,MinMax_con,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,CoalizioniInstabili,QoS_orig,0.166827,64,45,1,1
CER_1_6_0,85.71,CoalizioniInstabili,QoS_new,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,CoalizioniInstabili,EI_orig,0.359996,75,34,1,1
CER_1_6_0,85.71,CoalizioniInstabili,EI_new,-0.201949,43,66,1,1
CER_1_6_0,85.71,CoalizioniInstabili,Jain,0.166827,64,45,1,1
CER_1_6_0,85.71,CoalizioniInstabili,Gini,0.359996,75,34,1,1
CER_1_6_0,85.71,CoalizioniInstabili,FairnessIndex,0.676089,93,16,1,1
CER_1_6_0,85.71,CoalizioniInstabili,Sigma,0.658528,92,17,1,1
CER_1_6_0,85.71,CoalizioniInstabili,QuoteNulle,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,CoalizioniInstabili,EccessoMax_EUR,0.763893,98,11,1,1
CER_1_6_0,85.71,CoalizioniInstabili,CoalizioniInstabili,1,NaN,NaN,1,1
CER_1_6_0,85.71,CoalizioniInstabili,ForzaIncentivante,-0.0614627,51,58,1,1
CER_1_6_0,85.71,CoalizioniInstabili,AllineamentoVirtu,0.166827,64,45,1,1
CER_1_6_0,85.71,CoalizioniInstabili,ForzaIncentivante_lordo,-0.272192,39,70,1,1
CER_1_6_0,85.71,CoalizioniInstabili,AllineamentoVirtu_lordo,0.184388,65,44,1,1
CER_1_6_0,85.71,CoalizioniInstabili,VAN_min_EUR,0.0614627,58,51,1,1
CER_1_6_0,85.71,ForzaIncentivante,MinMax_pro,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,ForzaIncentivante,MinMax_con,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,ForzaIncentivante,QoS_orig,-0.462185,32,87,1,1
CER_1_6_0,85.71,ForzaIncentivante,QoS_new,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,ForzaIncentivante,EI_orig,-0.630252,22,97,1,1
CER_1_6_0,85.71,ForzaIncentivante,EI_new,0.260504,75,44,1,1
CER_1_6_0,85.71,ForzaIncentivante,Jain,-0.462185,32,87,1,1
CER_1_6_0,85.71,ForzaIncentivante,Gini,-0.630252,22,97,1,1
CER_1_6_0,85.71,ForzaIncentivante,FairnessIndex,-0.176471,49,70,1,1
CER_1_6_0,85.71,ForzaIncentivante,Sigma,-0.12605,52,67,1,1
CER_1_6_0,85.71,ForzaIncentivante,QuoteNulle,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,ForzaIncentivante,EccessoMax_EUR,0.0420168,62,57,1,1
CER_1_6_0,85.71,ForzaIncentivante,CoalizioniInstabili,-0.0614627,51,58,1,1
CER_1_6_0,85.71,ForzaIncentivante,ForzaIncentivante,1,NaN,NaN,1,1
CER_1_6_0,85.71,ForzaIncentivante,AllineamentoVirtu,0.680672,100,19,1,1
CER_1_6_0,85.71,ForzaIncentivante,ForzaIncentivante_lordo,0.344538,80,39,1,1
CER_1_6_0,85.71,ForzaIncentivante,AllineamentoVirtu_lordo,-0.361345,38,81,1,1
CER_1_6_0,85.71,ForzaIncentivante,VAN_min_EUR,0.613445,96,23,1,1
CER_1_6_0,85.71,AllineamentoVirtu,MinMax_pro,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,AllineamentoVirtu,MinMax_con,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,AllineamentoVirtu,QoS_orig,-0.142857,51,68,1,1
CER_1_6_0,85.71,AllineamentoVirtu,QoS_new,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,AllineamentoVirtu,EI_orig,-0.310924,41,78,1,1
CER_1_6_0,85.71,AllineamentoVirtu,EI_new,0.277311,76,43,1,1
CER_1_6_0,85.71,AllineamentoVirtu,Jain,-0.142857,51,68,1,1
CER_1_6_0,85.71,AllineamentoVirtu,Gini,-0.310924,41,78,1,1
CER_1_6_0,85.71,AllineamentoVirtu,FairnessIndex,0.00840336,60,59,1,1
CER_1_6_0,85.71,AllineamentoVirtu,Sigma,-0.00840336,59,60,1,1
CER_1_6_0,85.71,AllineamentoVirtu,QuoteNulle,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,AllineamentoVirtu,EccessoMax_EUR,0.159664,69,50,1,1
CER_1_6_0,85.71,AllineamentoVirtu,CoalizioniInstabili,0.166827,64,45,1,1
CER_1_6_0,85.71,AllineamentoVirtu,ForzaIncentivante,0.680672,100,19,1,1
CER_1_6_0,85.71,AllineamentoVirtu,AllineamentoVirtu,1,NaN,NaN,1,1
CER_1_6_0,85.71,AllineamentoVirtu,ForzaIncentivante_lordo,0.0252101,61,58,1,1
CER_1_6_0,85.71,AllineamentoVirtu,AllineamentoVirtu_lordo,-0.210084,47,72,1,1
CER_1_6_0,85.71,AllineamentoVirtu,VAN_min_EUR,0.831933,109,10,1,1
CER_1_6_0,85.71,ForzaIncentivante_lordo,MinMax_pro,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,ForzaIncentivante_lordo,MinMax_con,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,ForzaIncentivante_lordo,QoS_orig,-0.882353,7,112,1,1
CER_1_6_0,85.71,ForzaIncentivante_lordo,QoS_new,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,ForzaIncentivante_lordo,EI_orig,-0.714286,17,102,1,1
CER_1_6_0,85.71,ForzaIncentivante_lordo,EI_new,0.310924,78,41,1,1
CER_1_6_0,85.71,ForzaIncentivante_lordo,Jain,-0.882353,7,112,1,1
CER_1_6_0,85.71,ForzaIncentivante_lordo,Gini,-0.714286,17,102,1,1
CER_1_6_0,85.71,ForzaIncentivante_lordo,FairnessIndex,0.00840336,60,59,1,1
CER_1_6_0,85.71,ForzaIncentivante_lordo,Sigma,0.0252101,61,58,1,1
CER_1_6_0,85.71,ForzaIncentivante_lordo,QuoteNulle,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,ForzaIncentivante_lordo,EccessoMax_EUR,-0.109244,53,66,1,1
CER_1_6_0,85.71,ForzaIncentivante_lordo,CoalizioniInstabili,-0.272192,39,70,1,1
CER_1_6_0,85.71,ForzaIncentivante_lordo,ForzaIncentivante,0.344538,80,39,1,1
CER_1_6_0,85.71,ForzaIncentivante_lordo,AllineamentoVirtu,0.0252101,61,58,1,1
CER_1_6_0,85.71,ForzaIncentivante_lordo,ForzaIncentivante_lordo,1,NaN,NaN,1,1
CER_1_6_0,85.71,ForzaIncentivante_lordo,AllineamentoVirtu_lordo,-0.00840336,59,60,1,1
CER_1_6_0,85.71,ForzaIncentivante_lordo,VAN_min_EUR,-0.0420168,57,62,1,1
CER_1_6_0,85.71,AllineamentoVirtu_lordo,MinMax_pro,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,AllineamentoVirtu_lordo,MinMax_con,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,AllineamentoVirtu_lordo,QoS_orig,0.12605,67,52,1,1
CER_1_6_0,85.71,AllineamentoVirtu_lordo,QoS_new,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,AllineamentoVirtu_lordo,EI_orig,0.294118,77,42,1,1
CER_1_6_0,85.71,AllineamentoVirtu_lordo,EI_new,0.109244,66,53,1,1
CER_1_6_0,85.71,AllineamentoVirtu_lordo,Jain,0.12605,67,52,1,1
CER_1_6_0,85.71,AllineamentoVirtu_lordo,Gini,0.294118,77,42,1,1
CER_1_6_0,85.71,AllineamentoVirtu_lordo,FairnessIndex,0.0420168,62,57,1,1
CER_1_6_0,85.71,AllineamentoVirtu_lordo,Sigma,0.0252101,61,58,1,1
CER_1_6_0,85.71,AllineamentoVirtu_lordo,QuoteNulle,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,AllineamentoVirtu_lordo,EccessoMax_EUR,0.092437,65,54,1,1
CER_1_6_0,85.71,AllineamentoVirtu_lordo,CoalizioniInstabili,0.184388,65,44,1,1
CER_1_6_0,85.71,AllineamentoVirtu_lordo,ForzaIncentivante,-0.361345,38,81,1,1
CER_1_6_0,85.71,AllineamentoVirtu_lordo,AllineamentoVirtu,-0.210084,47,72,1,1
CER_1_6_0,85.71,AllineamentoVirtu_lordo,ForzaIncentivante_lordo,-0.00840336,59,60,1,1
CER_1_6_0,85.71,AllineamentoVirtu_lordo,AllineamentoVirtu_lordo,1,NaN,NaN,1,1
CER_1_6_0,85.71,AllineamentoVirtu_lordo,VAN_min_EUR,-0.310924,41,78,1,1
CER_1_6_0,85.71,VAN_min_EUR,MinMax_pro,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,VAN_min_EUR,MinMax_con,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,VAN_min_EUR,QoS_orig,-0.0756303,55,64,1,1
CER_1_6_0,85.71,VAN_min_EUR,QoS_new,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,VAN_min_EUR,EI_orig,-0.243697,45,74,1,1
CER_1_6_0,85.71,VAN_min_EUR,EI_new,0.142857,68,51,1,1
CER_1_6_0,85.71,VAN_min_EUR,Jain,-0.0756303,55,64,1,1
CER_1_6_0,85.71,VAN_min_EUR,Gini,-0.243697,45,74,1,1
CER_1_6_0,85.71,VAN_min_EUR,FairnessIndex,-0.159664,50,69,1,1
CER_1_6_0,85.71,VAN_min_EUR,Sigma,-0.176471,49,70,1,1
CER_1_6_0,85.71,VAN_min_EUR,QuoteNulle,NaN,NaN,NaN,1,0
CER_1_6_0,85.71,VAN_min_EUR,EccessoMax_EUR,0.092437,65,54,1,1
CER_1_6_0,85.71,VAN_min_EUR,CoalizioniInstabili,0.0614627,58,51,1,1
CER_1_6_0,85.71,VAN_min_EUR,ForzaIncentivante,0.613445,96,23,1,1
CER_1_6_0,85.71,VAN_min_EUR,AllineamentoVirtu,0.831933,109,10,1,1
